train_number,train_name,source,destination,travel_class,booking_date,travel_date,days_before_travel,waitlist_position,month,day_of_week,is_festival_season,is_peak_season,is_weekend,train_type,confirmed,total_seats_class,cancellation_rate
12261,Mumbai Duronto Central,CSMT,NDLS,3A,2026-02-05,2026-02-12,7,62,2,3,False,False,False,Duronto,False,95,0.156
12903,Golden Temple Mail,BVI,SWM,2A,2026-02-25,2026-02-26,1,146,2,3,False,False,False,Superfast,False,204,0.256
12909,Garib Rath,KOTA,NDLS,3A,2026-01-11,2026-02-22,42,0,2,6,False,False,True,Garib Rath,True,82,0.349
12621,Tamil Nadu Express,ET,JHS,GN,2025-11-26,2026-01-14,49,4,1,2,False,False,False,Superfast,True,151,0.106
12909,Garib Rath,BRC,KOTA,3A,2025-12-11,2026-02-25,76,0,2,2,False,False,False,Garib Rath,True,168,0.243
12909,Garib Rath,BVI,KOTA,3A,2025-12-20,2026-03-27,97,0,3,4,True,False,False,Garib Rath,True,268,0.066
12267,Mumbai Duronto,MMCT,NDLS,3A,2026-01-04,2026-04-08,94,0,4,2,True,True,False,Duronto,True,53,0.071
12903,Golden Temple Mail,RTM,KOTA,SL,2026-01-04,2026-02-03,30,36,2,1,False,False,False,Superfast,True,235,0.199
12925,Paschim Express,BRC,SWM,3A,2026-02-15,2026-03-27,40,0,3,4,True,False,False,Superfast,True,129,0.217
12187,Mumbai Garib Rath,BSL,JHS,3A,2025-12-11,2026-04-01,111,0,4,2,True,True,False,Garib Rath,True,102,0.342
12137,Punjab Mail,NMD,NDLS,SL,2025-12-16,2026-02-24,70,0,2,1,False,False,False,Mail,True,399,0.063
12621,Tamil Nadu Express,BSL,JHS,2A,2026-01-27,2026-02-05,9,24,2,3,False,False,False,Superfast,False,286,0.057
12925,Paschim Express,RTM,KOTA,SL,2025-11-25,2026-01-29,65,0,1,3,False,False,False,Superfast,True,157,0.289
12951,Mumbai Rajdhani,BRC,SWM,3A,2026-02-03,2026-03-16,41,0,3,0,True,False,False,Rajdhani,True,216,0.32
12903,Golden Temple Mail,ST,MTJ,GN,2025-12-29,2026-02-01,34,21,2,6,False,False,True,Superfast,False,233,0.156
12267,Mumbai Duronto,MMCT,NDLS,3A,2025-12-16,2026-03-27,101,0,3,4,True,False,False,Duronto,True,186,0.278
12903,Golden Temple Mail,RTM,SWM,SL,2025-12-06,2026-02-20,76,0,2,4,False,False,False,Superfast,True,112,0.189
12267,Mumbai Duronto,MMCT,NDLS,1A,2026-02-04,2026-03-07,31,0,3,5,True,False,True,Duronto,True,307,0.23
12903,Golden Temple Mail,SWM,MTJ,GN,2025-12-20,2026-01-17,28,0,1,5,False,False,True,Superfast,True,291,0.325
12903,Golden Temple Mail,SWM,NDLS,2A,2026-03-05,2026-03-20,15,0,3,4,True,False,False,Superfast,True,346,0.306
12909,Garib Rath,BVI,ST,3A,2025-12-11,2026-01-17,37,0,1,5,False,False,True,Garib Rath,True,135,0.153
12909,Garib Rath,KOTA,NDLS,3A,2026-01-29,2026-03-11,41,10,3,2,True,False,False,Garib Rath,True,61,0.104
12951,Mumbai Rajdhani,BRC,SWM,1A,2025-12-03,2026-04-01,119,0,4,2,True,True,False,Rajdhani,True,71,0.307
12909,Garib Rath,BVI,BRC,3A,2025-10-04,2026-01-11,99,0,1,6,False,False,True,Garib Rath,True,99,0.175
12621,Tamil Nadu Express,BPL,NDLS,2A,2025-12-28,2026-04-11,104,0,4,5,True,True,True,Superfast,True,66,0.237
12903,Golden Temple Mail,ST,SWM,2A,2025-12-31,2026-03-20,79,0,3,4,True,False,False,Superfast,True,308,0.326
12953,August Kranti Rajdhani,MMCT,BRC,3A,2025-12-18,2026-04-10,113,0,4,4,True,True,False,Rajdhani,True,85,0.294
12925,Paschim Express,SWM,NDLS,SL,2025-11-17,2026-01-24,68,0,1,5,False,False,True,Superfast,True,391,0.112
12267,Mumbai Duronto,MMCT,NDLS,1A,2025-12-18,2026-02-01,45,0,2,6,False,False,True,Duronto,False,357,0.293
12621,Tamil Nadu Express,AGC,NDLS,SL,2026-02-16,2026-02-18,2,129,2,2,False,False,False,Superfast,True,254,0.105
12909,Garib Rath,MMCT,BVI,3A,2025-12-01,2026-03-15,104,0,3,6,True,False,True,Garib Rath,True,89,0.189
12925,Paschim Express,MMCT,BRC,3A,2025-12-06,2026-03-24,108,0,3,1,True,False,False,Superfast,True,163,0.173
12951,Mumbai Rajdhani,KOTA,NDLS,2A,2026-03-09,2026-03-11,2,21,3,2,True,False,False,Rajdhani,True,365,0.164
12909,Garib Rath,BVI,NDLS,3A,2026-01-09,2026-03-23,73,0,3,0,True,False,False,Garib Rath,True,86,0.269
12267,Mumbai Duronto,MMCT,NDLS,2A,2025-09-26,2026-01-21,117,0,1,2,False,False,False,Duronto,True,356,0.211
12951,Mumbai Rajdhani,MMCT,NDLS,1A,2025-11-22,2026-02-17,87,0,2,1,False,False,False,Rajdhani,True,187,0.153
12137,Punjab Mail,AGC,NDLS,1A,2026-02-15,2026-03-14,27,0,3,5,True,False,True,Mail,False,327,0.251
12187,Mumbai Garib Rath,BPL,NDLS,3A,2025-12-29,2026-01-26,28,41,1,0,False,False,False,Garib Rath,False,121,0.342
12621,Tamil Nadu Express,ET,JHS,3A,2025-11-29,2026-03-29,120,0,3,6,True,False,True,Superfast,True,109,0.307
12953,August Kranti Rajdhani,RTM,NDLS,2A,2026-02-15,2026-03-27,40,13,3,4,True,False,False,Rajdhani,False,118,0.066
12909,Garib Rath,BVI,NDLS,3A,2026-01-28,2026-04-02,64,0,4,3,True,True,False,Garib Rath,True,80,0.185
12909,Garib Rath,MMCT,NDLS,3A,2026-03-09,2026-04-02,24,43,4,3,True,True,False,Garib Rath,True,263,0.281
12267,Mumbai Duronto,MMCT,NDLS,3A,2026-02-18,2026-03-17,27,0,3,1,True,False,False,Duronto,True,107,0.112
12187,Mumbai Garib Rath,BPL,NDLS,3A,2025-11-24,2026-03-09,105,0,3,0,True,False,False,Garib Rath,True,126,0.302
12903,Golden Temple Mail,BL,KOTA,GN,2026-01-05,2026-01-15,10,27,1,3,False,False,False,Superfast,True,318,0.174
12951,Mumbai Rajdhani,KOTA,SWM,3A,2026-02-11,2026-02-27,16,0,2,4,False,False,False,Rajdhani,False,338,0.277
12187,Mumbai Garib Rath,JHS,NDLS,3A,2025-12-03,2026-02-18,77,0,2,2,False,False,False,Garib Rath,True,390,0.348
12925,Paschim Express,MTJ,NDLS,2A,2025-11-14,2026-01-13,60,0,1,1,False,False,False,Superfast,True,86,0.157
12909,Garib Rath,BVI,NDLS,3A,2026-01-06,2026-01-25,19,52,1,6,False,False,True,Garib Rath,True,298,0.157
12187,Mumbai Garib Rath,BSL,BPL,3A,2026-01-20,2026-02-21,32,9,2,5,False,False,True,Garib Rath,False,214,0.14
12621,Tamil Nadu Express,MMR,AGC,3A,2025-12-11,2026-01-18,38,0,1,6,False,False,True,Superfast,True,268,0.171
12953,August Kranti Rajdhani,KOTA,NDLS,1A,2025-09-26,2026-01-12,108,0,1,0,False,False,False,Rajdhani,True,363,0.282
12261,Mumbai Duronto Central,CSMT,NDLS,2A,2026-03-11,2026-03-22,11,0,3,6,True,False,True,Duronto,False,147,0.084
12909,Garib Rath,BRC,NDLS,3A,2025-11-02,2026-02-20,110,0,2,4,False,False,False,Garib Rath,True,260,0.109
12187,Mumbai Garib Rath,KYN,JHS,3A,2026-01-18,2026-02-25,38,29,2,2,False,False,False,Garib Rath,True,215,0.142
12261,Mumbai Duronto Central,CSMT,NDLS,2A,2025-11-23,2026-02-10,79,0,2,1,False,False,False,Duronto,True,349,0.19
12909,Garib Rath,MMCT,BRC,3A,2026-02-04,2026-03-16,40,0,3,0,True,False,False,Garib Rath,True,131,0.084
12951,Mumbai Rajdhani,BRC,SWM,3A,2026-02-05,2026-03-04,27,0,3,2,True,False,False,Rajdhani,True,145,0.33
12267,Mumbai Duronto,MMCT,NDLS,1A,2025-11-11,2026-02-16,97,0,2,0,False,False,False,Duronto,True,67,0.129
12953,August Kranti Rajdhani,RTM,KOTA,3A,2025-12-10,2026-02-21,73,0,2,5,False,False,True,Rajdhani,True,199,0.108
12621,Tamil Nadu Express,KYN,AGC,SL,2026-01-14,2026-03-07,52,0,3,5,True,False,True,Superfast,True,219,0.083
12925,Paschim Express,MMCT,RTM,3A,2025-10-14,2026-02-09,118,0,2,0,False,False,False,Superfast,True,176,0.221
12137,Punjab Mail,CSMT,BPL,SL,2025-12-30,2026-01-17,18,0,1,5,False,False,True,Mail,True,394,0.279
12137,Punjab Mail,JHS,NDLS,2A,2025-10-14,2026-02-10,119,0,2,1,False,False,False,Mail,True,268,0.158
12267,Mumbai Duronto,MMCT,NDLS,1A,2025-10-15,2026-01-23,100,0,1,4,False,False,False,Duronto,True,89,0.201
12903,Golden Temple Mail,MMCT,BRC,GN,2025-12-13,2026-03-26,103,0,3,3,True,False,False,Superfast,True,190,0.097
12903,Golden Temple Mail,BRC,RTM,SL,2026-02-06,2026-03-15,37,0,3,6,True,False,True,Superfast,True,389,0.171
12261,Mumbai Duronto Central,CSMT,NDLS,1A,2026-01-08,2026-03-26,77,0,3,3,True,False,False,Duronto,True,330,0.318
12267,Mumbai Duronto,MMCT,NDLS,1A,2026-01-12,2026-03-12,59,0,3,3,True,False,False,Duronto,True,319,0.106
12621,Tamil Nadu Express,AGC,NDLS,GN,2025-12-10,2026-02-23,75,0,2,0,False,False,False,Superfast,True,315,0.149
12261,Mumbai Duronto Central,CSMT,NDLS,2A,2026-01-15,2026-01-30,15,11,1,4,False,False,False,Duronto,True,194,0.348
12925,Paschim Express,RTM,KOTA,SL,2025-11-13,2026-02-28,107,0,2,5,False,False,True,Superfast,True,196,0.114
12621,Tamil Nadu Express,BPL,NDLS,3A,2026-02-11,2026-03-20,37,0,3,4,True,False,False,Superfast,True,109,0.202
12951,Mumbai Rajdhani,MMCT,KOTA,3A,2025-12-01,2026-02-26,87,0,2,3,False,False,False,Rajdhani,True,189,0.25
12909,Garib Rath,BRC,KOTA,3A,2026-02-08,2026-03-01,21,0,3,6,True,False,True,Garib Rath,True,205,0.305
12187,Mumbai Garib Rath,CSMT,BSL,3A,2026-02-08,2026-02-13,5,120,2,4,False,False,False,Garib Rath,False,305,0.143
12925,Paschim Express,KOTA,MTJ,SL,2026-01-05,2026-02-15,41,0,2,6,False,False,True,Superfast,True,344,0.067
12261,Mumbai Duronto Central,CSMT,NDLS,2A,2026-01-18,2026-01-30,12,0,1,4,False,False,False,Duronto,True,348,0.089
12903,Golden Temple Mail,ST,SWM,2A,2025-12-10,2026-04-04,115,0,4,5,True,True,True,Superfast,True,67,0.23
12953,August Kranti Rajdhani,MMCT,BRC,3A,2025-11-05,2026-01-21,77,0,1,2,False,False,False,Rajdhani,True,144,0.302
12267,Mumbai Duronto,MMCT,NDLS,1A,2026-02-06,2026-03-22,44,13,3,6,True,False,True,Duronto,False,93,0.076
12261,Mumbai Duronto Central,CSMT,NDLS,1A,2026-01-21,2026-02-10,20,16,2,1,False,False,False,Duronto,False,94,0.334
12903,Golden Temple Mail,BL,SWM,GN,2026-01-29,2026-03-14,44,0,3,5,True,False,True,Superfast,True,64,0.237
12953,August Kranti Rajdhani,KOTA,NDLS,2A,2025-12-05,2026-03-20,105,0,3,4,True,False,False,Rajdhani,True,167,0.335
12267,Mumbai Duronto,MMCT,NDLS,1A,2025-12-30,2026-03-11,71,0,3,2,True,False,False,Duronto,True,295,0.267
12909,Garib Rath,BVI,NDLS,3A,2025-12-25,2026-01-31,37,27,1,5,False,False,True,Garib Rath,True,249,0.215
12953,August Kranti Rajdhani,KOTA,NDLS,2A,2026-03-06,2026-03-14,8,69,3,5,True,False,True,Rajdhani,False,254,0.3
12267,Mumbai Duronto,MMCT,NDLS,2A,2026-01-05,2026-03-30,84,0,3,0,True,False,False,Duronto,False,379,0.066
12187,Mumbai Garib Rath,CSMT,JHS,3A,2026-01-23,2026-01-28,5,0,1,2,False,False,False,Garib Rath,True,101,0.197
12925,Paschim Express,MMCT,KOTA,GN,2026-01-25,2026-04-04,69,0,4,5,True,True,True,Superfast,True,290,0.119
12925,Paschim Express,MMCT,SWM,3A,2026-03-24,2026-04-08,15,90,4,2,True,True,False,Superfast,True,173,0.22
12621,Tamil Nadu Express,CSMT,MMR,GN,2025-11-15,2026-02-09,86,0,2,0,False,False,False,Superfast,True,266,0.089
12909,Garib Rath,KOTA,NDLS,3A,2025-11-23,2026-03-09,106,0,3,0,True,False,False,Garib Rath,True,347,0.169
12621,Tamil Nadu Express,JHS,NDLS,SL,2026-03-31,2026-04-08,8,0,4,2,True,True,False,Superfast,True,257,0.13
12909,Garib Rath,KOTA,NDLS,3A,2026-03-03,2026-04-06,34,0,4,0,True,True,False,Garib Rath,True,189,0.27
12261,Mumbai Duronto Central,CSMT,NDLS,2A,2026-02-16,2026-03-16,28,82,3,0,True,False,False,Duronto,False,199,0.145
12267,Mumbai Duronto,MMCT,NDLS,2A,2026-01-01,2026-03-05,63,0,3,3,True,False,False,Duronto,True,277,0.332
12903,Golden Temple Mail,BVI,SWM,SL,2026-01-29,2026-02-20,22,0,2,4,False,False,False,Superfast,True,326,0.348
12267,Mumbai Duronto,MMCT,NDLS,2A,2026-01-31,2026-03-20,48,0,3,4,True,False,False,Duronto,True,62,0.304
12137,Punjab Mail,MMR,GWL,3A,2026-01-30,2026-04-07,67,0,4,1,True,True,False,Mail,True,352,0.197
12621,Tamil Nadu Express,KYN,MMR,SL,2026-02-16,2026-04-04,47,0,4,5,True,True,True,Superfast,True,333,0.105
12903,Golden Temple Mail,BRC,KOTA,SL,2026-01-14,2026-02-06,23,47,2,4,False,False,False,Superfast,True,316,0.242
12951,Mumbai Rajdhani,MMCT,SWM,1A,2025-12-08,2026-01-21,44,0,1,2,False,False,False,Rajdhani,True,140,0.148
12137,Punjab Mail,KYN,MTJ,2A,2026-01-07,2026-01-19,12,0,1,0,False,False,False,Mail,True,306,0.19
12267,Mumbai Duronto,MMCT,NDLS,3A,2025-12-01,2026-02-19,80,0,2,3,False,False,False,Duronto,True,137,0.071
12137,Punjab Mail,NMD,MTJ,3A,2026-02-02,2026-04-01,58,0,4,2,True,True,False,Mail,True,66,0.057
12953,August Kranti Rajdhani,MMCT,NDLS,1A,2026-01-26,2026-03-22,55,0,3,6,True,False,True,Rajdhani,True,391,0.289
12925,Paschim Express,MMCT,BRC,3A,2026-03-04,2026-04-02,29,0,4,3,True,True,False,Superfast,True,314,0.239
12909,Garib Rath,KOTA,NDLS,3A,2025-12-11,2026-03-23,102,0,3,0,True,False,False,Garib Rath,True,390,0.247
12925,Paschim Express,SWM,MTJ,GN,2026-02-18,2026-03-26,36,0,3,3,True,False,False,Superfast,True,317,0.305
12909,Garib Rath,ST,KOTA,3A,2026-01-22,2026-02-04,13,78,2,2,False,False,False,Garib Rath,False,393,0.143
12909,Garib Rath,MMCT,BVI,3A,2026-01-22,2026-02-14,23,0,2,5,False,False,True,Garib Rath,True,251,0.162
12187,Mumbai Garib Rath,JHS,GWL,3A,2026-01-23,2026-02-23,31,0,2,0,False,False,False,Garib Rath,True,330,0.285
12909,Garib Rath,BVI,KOTA,3A,2026-03-16,2026-03-18,2,118,3,2,True,False,False,Garib Rath,False,125,0.191
12621,Tamil Nadu Express,MMR,AGC,2A,2025-11-10,2026-01-28,79,0,1,2,False,False,False,Superfast,True,284,0.274
12953,August Kranti Rajdhani,BRC,RTM,1A,2025-12-20,2026-04-08,109,0,4,2,True,True,False,Rajdhani,True,242,0.327
12951,Mumbai Rajdhani,SWM,NDLS,2A,2026-02-05,2026-03-07,30,22,3,5,True,False,True,Rajdhani,False,222,0.185
12909,Garib Rath,BVI,KOTA,3A,2026-01-05,2026-01-25,20,0,1,6,False,False,True,Garib Rath,True,67,0.258
12953,August Kranti Rajdhani,MMCT,NDLS,1A,2025-11-26,2026-02-01,67,0,2,6,False,False,True,Rajdhani,True,385,0.231
12925,Paschim Express,KOTA,SWM,2A,2025-10-20,2026-01-21,93,0,1,2,False,False,False,Superfast,True,107,0.339
12909,Garib Rath,KOTA,NDLS,3A,2026-01-04,2026-02-04,31,0,2,2,False,False,False,Garib Rath,True,292,0.34
12261,Mumbai Duronto Central,CSMT,NDLS,2A,2026-02-02,2026-03-27,53,0,3,4,True,False,False,Duronto,True,63,0.316
12187,Mumbai Garib Rath,GWL,NDLS,3A,2025-10-13,2026-02-09,119,0,2,0,False,False,False,Garib Rath,True,289,0.068
12953,August Kranti Rajdhani,KOTA,NDLS,2A,2026-02-28,2026-03-29,29,118,3,6,True,False,True,Rajdhani,False,258,0.27
12953,August Kranti Rajdhani,BRC,NDLS,1A,2025-12-22,2026-02-12,52,0,2,3,False,False,False,Rajdhani,True,342,0.067
12925,Paschim Express,KOTA,SWM,2A,2025-11-02,2026-01-16,75,0,1,4,False,False,False,Superfast,True,135,0.169
12953,August Kranti Rajdhani,ST,KOTA,3A,2025-11-07,2026-02-15,100,0,2,6,False,False,True,Rajdhani,False,303,0.174
12951,Mumbai Rajdhani,BRC,NDLS,1A,2025-12-17,2026-02-11,56,11,2,2,False,False,False,Rajdhani,False,57,0.273
12187,Mumbai Garib Rath,BPL,NDLS,3A,2026-03-26,2026-04-02,7,195,4,3,True,True,False,Garib Rath,False,229,0.278
12925,Paschim Express,RTM,SWM,SL,2025-11-14,2026-02-23,101,0,2,0,False,False,False,Superfast,True,168,0.124
12261,Mumbai Duronto Central,CSMT,NDLS,2A,2026-01-28,2026-03-21,52,0,3,5,True,False,True,Duronto,True,57,0.25
12621,Tamil Nadu Express,JHS,NDLS,GN,2025-12-21,2026-02-05,46,3,2,3,False,False,False,Superfast,True,390,0.162
12187,Mumbai Garib Rath,BSL,NDLS,3A,2026-01-09,2026-04-06,87,0,4,0,True,True,False,Garib Rath,True,185,0.088
12903,Golden Temple Mail,ST,KOTA,2A,2025-10-08,2026-01-30,114,0,1,4,False,False,False,Superfast,True,173,0.136
12903,Golden Temple Mail,SWM,MTJ,3A,2025-12-26,2026-02-23,59,0,2,0,False,False,False,Superfast,True,263,0.204
12621,Tamil Nadu Express,BPL,JHS,2A,2026-02-14,2026-04-03,48,0,4,4,True,True,False,Superfast,True,244,0.215
12187,Mumbai Garib Rath,KYN,BPL,3A,2025-12-31,2026-03-02,61,0,3,0,True,False,False,Garib Rath,True,95,0.163
12903,Golden Temple Mail,MTJ,NDLS,2A,2025-10-18,2026-01-26,100,0,1,0,False,False,False,Superfast,True,126,0.151
12267,Mumbai Duronto,MMCT,NDLS,3A,2025-11-21,2026-01-26,66,0,1,0,False,False,False,Duronto,True,156,0.104
12137,Punjab Mail,MTJ,NDLS,SL,2025-10-23,2026-02-09,109,0,2,0,False,False,False,Mail,True,105,0.238
12951,Mumbai Rajdhani,KOTA,NDLS,2A,2025-12-24,2026-01-15,22,0,1,3,False,False,False,Rajdhani,True,177,0.233
12137,Punjab Mail,CSMT,KYN,SL,2026-01-14,2026-03-25,70,0,3,2,True,False,False,Mail,True,345,0.28
12903,Golden Temple Mail,RTM,KOTA,GN,2026-03-02,2026-03-14,12,0,3,5,True,False,True,Superfast,True,311,0.09
12621,Tamil Nadu Express,BPL,JHS,2A,2026-01-19,2026-02-18,30,72,2,2,False,False,False,Superfast,False,280,0.227
12261,Mumbai Duronto Central,CSMT,NDLS,1A,2025-12-26,2026-01-18,23,0,1,6,False,False,True,Duronto,False,299,0.117
12267,Mumbai Duronto,MMCT,NDLS,3A,2026-01-03,2026-04-10,97,0,4,4,True,True,False,Duronto,True,83,0.093
12137,Punjab Mail,JHS,MTJ,1A,2025-10-14,2026-01-11,89,0,1,6,False,False,True,Mail,True,197,0.052
12925,Paschim Express,BRC,MTJ,2A,2025-10-28,2026-02-16,111,0,2,0,False,False,False,Superfast,True,348,0.162
12621,Tamil Nadu Express,BSL,AGC,2A,2025-11-12,2026-03-04,112,0,3,2,True,False,False,Superfast,True,168,0.129
12909,Garib Rath,MMCT,ST,3A,2026-02-19,2026-02-24,5,0,2,1,False,False,False,Garib Rath,True,155,0.106
12187,Mumbai Garib Rath,CSMT,GWL,3A,2026-01-10,2026-02-08,29,16,2,6,False,False,True,Garib Rath,True,120,0.229
12187,Mumbai Garib Rath,BPL,NDLS,3A,2025-12-17,2026-03-11,84,0,3,2,True,False,False,Garib Rath,True,207,0.217
12953,August Kranti Rajdhani,BRC,KOTA,1A,2025-11-20,2026-02-11,83,0,2,2,False,False,False,Rajdhani,True,129,0.25
12909,Garib Rath,BRC,KOTA,3A,2026-03-10,2026-04-06,27,0,4,0,True,True,False,Garib Rath,True,303,0.142
12137,Punjab Mail,GWL,MTJ,GN,2026-02-27,2026-03-15,16,16,3,6,True,False,True,Mail,True,86,0.119
12951,Mumbai Rajdhani,BRC,NDLS,2A,2025-12-26,2026-03-26,90,0,3,3,True,False,False,Rajdhani,True,356,0.187
12261,Mumbai Duronto Central,CSMT,NDLS,3A,2025-11-28,2026-02-17,81,0,2,1,False,False,False,Duronto,True,312,0.346
12621,Tamil Nadu Express,BSL,NDLS,3A,2026-02-01,2026-03-28,55,0,3,5,True,False,True,Superfast,True,354,0.226
12909,Garib Rath,BRC,KOTA,3A,2026-01-01,2026-01-17,16,27,1,5,False,False,True,Garib Rath,True,81,0.141
12953,August Kranti Rajdhani,MMCT,RTM,2A,2026-01-24,2026-04-01,67,0,4,2,True,True,False,Rajdhani,True,323,0.304
12187,Mumbai Garib Rath,GWL,NDLS,3A,2026-01-29,2026-02-07,9,68,2,5,False,False,True,Garib Rath,False,387,0.346
12187,Mumbai Garib Rath,KYN,BPL,3A,2026-01-09,2026-04-07,88,0,4,1,True,True,False,Garib Rath,True,118,0.273
12187,Mumbai Garib Rath,KYN,GWL,3A,2026-02-10,2026-02-15,5,35,2,6,False,False,True,Garib Rath,True,334,0.325
12953,August Kranti Rajdhani,MMCT,BRC,3A,2026-01-20,2026-01-20,0,115,1,1,False,False,False,Rajdhani,True,166,0.346
12621,Tamil Nadu Express,JHS,AGC,2A,2026-03-05,2026-03-19,14,0,3,3,True,False,False,Superfast,True,191,0.123
12261,Mumbai Duronto Central,CSMT,NDLS,2A,2025-12-25,2026-03-17,82,0,3,1,True,False,False,Duronto,True,361,0.321
12953,August Kranti Rajdhani,ST,BRC,2A,2026-01-25,2026-02-12,18,0,2,3,False,False,False,Rajdhani,True,60,0.071
12137,Punjab Mail,BPL,AGC,1A,2025-12-01,2026-01-13,43,0,1,1,False,False,False,Mail,True,219,0.166
12953,August Kranti Rajdhani,MMCT,BRC,2A,2025-12-23,2026-01-20,28,0,1,1,False,False,False,Rajdhani,True,163,0.303
12925,Paschim Express,BRC,NDLS,3A,2025-11-24,2026-03-18,114,0,3,2,True,False,False,Superfast,True,130,0.112
12187,Mumbai Garib Rath,BPL,JHS,3A,2025-11-19,2026-03-13,114,0,3,4,True,False,False,Garib Rath,True,135,0.282
12137,Punjab Mail,NMD,JHS,SL,2026-03-15,2026-03-28,13,45,3,5,True,False,True,Mail,True,135,0.183
12621,Tamil Nadu Express,BSL,ET,GN,2025-10-31,2026-01-28,89,0,1,2,False,False,False,Superfast,True,55,0.12
12925,Paschim Express,MMCT,BVI,3A,2025-12-02,2026-02-25,85,0,2,2,False,False,False,Superfast,True,388,0.136
12137,Punjab Mail,BSL,NDLS,SL,2025-12-15,2026-03-10,85,0,3,1,True,False,False,Mail,True,83,0.198
12621,Tamil Nadu Express,AGC,NDLS,3A,2026-03-05,2026-03-25,20,22,3,2,True,False,False,Superfast,True,246,0.147
12909,Garib Rath,BRC,NDLS,3A,2026-01-31,2026-02-13,13,0,2,4,False,False,False,Garib Rath,False,238,0.235
12903,Golden Temple Mail,MTJ,NDLS,SL,2026-02-09,2026-02-10,1,22,2,1,False,False,False,Superfast,True,394,0.202
12925,Paschim Express,BRC,MTJ,SL,2026-01-20,2026-02-27,38,0,2,4,False,False,False,Superfast,False,382,0.063
12137,Punjab Mail,AGC,NDLS,GN,2026-02-10,2026-02-16,6,0,2,0,False,False,False,Mail,True,258,0.301
12925,Paschim Express,RTM,NDLS,SL,2026-02-14,2026-02-22,8,0,2,6,False,False,True,Superfast,True,127,0.258
12951,Mumbai Rajdhani,MMCT,KOTA,3A,2025-12-03,2026-02-05,64,0,2,3,False,False,False,Rajdhani,True,192,0.223
12267,Mumbai Duronto,MMCT,NDLS,3A,2025-12-06,2026-01-16,41,0,1,4,False,False,False,Duronto,True,137,0.295
12261,Mumbai Duronto Central,CSMT,NDLS,1A,2025-12-13,2026-03-14,91,0,3,5,True,False,True,Duronto,True,400,0.132
12951,Mumbai Rajdhani,MMCT,BRC,1A,2026-02-22,2026-02-22,0,120,2,6,False,False,True,Rajdhani,False,297,0.192
12951,Mumbai Rajdhani,BRC,NDLS,2A,2025-10-29,2026-02-12,106,0,2,3,False,False,False,Rajdhani,True,361,0.163
12925,Paschim Express,ST,NDLS,3A,2025-10-11,2026-01-25,106,0,1,6,False,False,True,Superfast,True,348,0.172
12261,Mumbai Duronto Central,CSMT,NDLS,3A,2026-01-23,2026-03-26,62,0,3,3,True,False,False,Duronto,True,347,0.12
12925,Paschim Express,KOTA,NDLS,GN,2025-10-14,2026-02-04,113,0,2,2,False,False,False,Superfast,True,292,0.088
12903,Golden Temple Mail,BVI,SWM,3A,2025-12-29,2026-04-07,99,0,4,1,True,True,False,Superfast,True,234,0.256
12621,Tamil Nadu Express,ET,BPL,SL,2025-12-24,2026-02-20,58,0,2,4,False,False,False,Superfast,False,89,0.274
12925,Paschim Express,RTM,NDLS,SL,2026-01-25,2026-02-02,8,34,2,0,False,False,False,Superfast,True,294,0.254
12261,Mumbai Duronto Central,CSMT,NDLS,3A,2026-01-22,2026-01-29,7,11,1,3,False,False,False,Duronto,True,315,0.198
12951,Mumbai Rajdhani,SWM,NDLS,3A,2026-03-05,2026-03-13,8,102,3,4,True,False,False,Rajdhani,False,126,0.249
12267,Mumbai Duronto,MMCT,NDLS,1A,2025-11-19,2026-02-27,100,0,2,4,False,False,False,Duronto,True,234,0.186
12267,Mumbai Duronto,MMCT,NDLS,2A,2026-03-10,2026-04-10,31,0,4,4,True,True,False,Duronto,False,282,0.321
12925,Paschim Express,ST,SWM,3A,2025-12-28,2026-01-18,21,79,1,6,False,False,True,Superfast,False,119,0.132
12903,Golden Temple Mail,BRC,NDLS,3A,2026-01-07,2026-03-31,83,0,3,1,True,False,False,Superfast,True,69,0.266
12953,August Kranti Rajdhani,KOTA,NDLS,2A,2026-02-18,2026-04-10,51,0,4,4,True,True,False,Rajdhani,True,229,0.194
12951,Mumbai Rajdhani,BRC,NDLS,3A,2026-03-10,2026-04-05,26,114,4,6,True,True,True,Rajdhani,False,295,0.259
12953,August Kranti Rajdhani,BRC,KOTA,2A,2026-01-08,2026-02-06,29,76,2,4,False,False,False,Rajdhani,True,174,0.274
12951,Mumbai Rajdhani,MMCT,KOTA,1A,2025-12-13,2026-02-13,62,0,2,4,False,False,False,Rajdhani,False,149,0.343
12137,Punjab Mail,AGC,NDLS,SL,2025-11-04,2026-02-14,102,0,2,5,False,False,True,Mail,True,93,0.211
12953,August Kranti Rajdhani,BRC,NDLS,2A,2025-12-13,2026-03-06,83,0,3,4,True,False,False,Rajdhani,True,240,0.343
12909,Garib Rath,MMCT,ST,3A,2025-12-28,2026-03-03,65,0,3,1,True,False,False,Garib Rath,True,224,0.232
12267,Mumbai Duronto,MMCT,NDLS,1A,2025-12-06,2026-01-21,46,0,1,2,False,False,False,Duronto,True,311,0.173
12261,Mumbai Duronto Central,CSMT,NDLS,2A,2025-09-17,2026-01-12,117,0,1,0,False,False,False,Duronto,True,164,0.316
12903,Golden Temple Mail,BL,RTM,3A,2026-01-05,2026-02-21,47,0,2,5,False,False,True,Superfast,True,150,0.229
